PCA1,PCA2
-1.7392126615353378,-1.109328586844183
-1.7427346995801585,-1.0901353819663178
-1.7529068253847488,-1.0394268300041787
-1.7304817801023595,-1.1114045382978566
-1.7305045457297459,-1.1091617170502215
-1.726673729555477,-1.1358334984793572
-1.7310163061994617,-1.1273006966111265
-1.7421518385770292,-1.0983191633904152
-1.7437923548083172,-1.0930620681235552
-1.7441448613161015,-1.1064708744120584
-1.7476092493780755,-1.1134574686669207
-1.7440602831994059,-1.1060516193174823
-1.7448659092002998,-1.0851870607111613
-1.7403242528264142,-1.1072842629375725
-1.7460815802901013,-1.1056894709012806
-1.7502277083635371,-1.0864404323752606
-1.741446470585369,-1.100926339898096
-1.7371949201620314,-1.1095361821229366
-1.7456950144207917,-1.0745204162822317
-1.7416263847108018,-1.0776073604034984
-1.7505160622430336,-1.035589740256967
-1.7511644622919251,-1.0288137103152772
-1.733365893266191,-1.084790039218336
-1.7286425385932178,-1.0935409952715107
-1.7254413168835605,-1.107856365946758
-1.7261490128374266,-1.1012370156963618
-1.709530625664398,-1.1459751687343538
-1.7070759003212392,-1.1412094709359875
-1.7030436068234793,-1.143325329345402
-1.691091684011584,-1.1689528457474203
-1.6949583310306708,-1.1561804285091823
-1.694545691368462,-1.14452713963236
-1.6937407653460268,-1.150655576594833
-1.69629003468,-1.1332050645391307
-1.6944827488145107,-1.1415600967633472
-1.6823967774688948,-1.1665781033049654
-1.6801390117263126,-1.1646819588728305
-1.6837905202125563,-1.1548359976980724
-1.6866557645073408,-1.1501062857003788
-1.6898188919228652,-1.143485168482883
-1.6904314104789164,-1.1251729086623161
-1.6898346256129493,-1.1373499080120961
-1.6955703789538221,-1.1459098796939564
-1.6973340925994356,-1.1642038054799144
-1.7080237393109703,-1.120114750560039
-1.7082562420187835,-1.1191056665554595
-1.709993154162333,-1.1144948826964187
-1.7132878513322405,-1.1385953026040418
-1.7187953009694525,-1.118950183968563
-1.7136267014815678,-1.1141653933016074
-1.7112445188544292,-1.1081775555556885
-1.711415904786722,-1.1028783243549414
-1.700972054189403,-1.136363697356797
-1.7050967281982805,-1.1207752766731616
-1.7102841376396616,-1.1125025878163883
-1.710262939760675,-1.100688796061314
-1.7071401472213301,-1.1109665428880553
-1.706629347271391,-1.1277816218388013
-1.7146635023645227,-1.1170029998614794
-1.7189013602711953,-1.118290518729567
-1.7212686669378718,-1.1245441971280021
-1.7231536997225883,-1.1027371122532823
-1.7202811839350198,-1.1060396372671817
-1.7173147401343154,-1.1136765063726348
-1.7157634941803241,-1.103748392865543
-1.7134190342894198,-1.1144875955707854
-1.7179246050744932,-1.1100550743842894
-1.7148195157307113,-1.1097901598090816
-1.711101678246943,-1.125090059178322
-1.715917419543779,-1.1238920694316832
-1.7217400001322112,-1.1261253707951666
-1.725923906843747,-1.128330298757555
-1.7316660991254742,-1.1288363544888695
-1.7333986101288716,-1.0998821241423133
-1.738084698770555,-1.0997223669746903
-1.7367929470780301,-1.1141274507828633
-1.7351208482313674,-1.0976895897436816
-1.736621783978402,-1.0972447230284315
-1.7399565297774244,-1.0945522023160252
-1.7439000038204644,-1.11342990837557
-1.7470285550596154,-1.1040133954215563
-1.7473418315611986,-1.1041496265648119
-1.7357134351211483,-1.1143636897727798
-1.7377467291172874,-1.0909608219430802
-1.7305047915413274,-1.0999985394319134
-1.7302453327141327,-1.093686772540449
-1.7260107605166912,-1.1100908424846407
-1.7233252467719493,-1.1090089199221662
-1.7079825498012855,-1.1330913421490818
-1.7098679491612554,-1.1062692005829675
-1.7108293653290947,-1.1104115721718473
-1.7137751805969317,-1.107568727050889
-1.712667847445787,-1.1030183242673102
-1.714735318823922,-1.091151320110504
-1.7122930557085447,-1.1182751333773338
-1.7193695957945099,-1.1094913540730735
-1.721001118694798,-1.1163672449641953
-1.7255416010353304,-1.1102489627175707
-1.7252263233830836,-1.0986417571665177
-1.7244209985151435,-1.1134397300641528
-1.7246082333598431,-1.1211408181708604
-1.7165819062460126,-1.1284563323344519
-1.7126204508115654,-1.1163265662553468
-1.7162001154761461,-1.103712030336894
-1.7141449151851988,-1.1185018058530978
-1.7214087135291167,-1.12067860989938
-1.7247689975381408,-1.1395178046458212
-1.735402684826,-1.1254889273051676
-1.7389111297013564,-1.1103809773057283
-1.737063816618135,-1.1063443528443373
-1.7390588860273442,-1.089895169435713
-1.741123293354999,-1.099045667841421
-1.7452274301013062,-1.091372473087101
-1.7491682259849968,-1.1056563408954296
-1.7465301169767797,-1.0914679261361149
-1.7445933450656672,-1.1061501623679375
-1.7472886551824467,-1.0861085998496443
-1.7509848248469055,-1.0833231842562907
-1.759099365026298,-1.0815797078169787
-1.7558301418990596,-1.0767582150809407
-1.7469113916271102,-1.1022945321547986
-1.7535270029679844,-1.0834268529761957
-1.7532473424965513,-1.073773069136352
-1.7492565756747944,-1.0773162461419694
-1.738941149122665,-1.1001478153431976
-1.7358365179939494,-1.0902372003207985
-1.7319323822855013,-1.0940415417461329
-1.7370865097459376,-1.0687929115602888
-1.7339654087253755,-1.0827603379240418
-1.731814471201516,-1.0868046562562061
-1.7366425620134422,-1.0860467304506296
-1.7350414158935932,-1.0799453093943967
-1.7276865108152113,-1.0855650169692788
-1.7257984602571368,-1.0847440905685886
-1.7290806263033491,-1.0872157193464167
-1.7324866994559867,-1.0761166848610513
-1.7368725126355855,-1.0784299222423304
-1.7310251729079427,-1.0870596619734219
-1.7323580253862343,-1.0764571204492022
-1.7336314242019106,-1.081823448102888
-1.7303513509274098,-1.0971232140437965
-1.7360261847091956,-1.076072426906179
-1.7309725212864258,-1.0947233192837578
-1.7228672600242154,-1.1049287424510272
-1.7221515864971202,-1.0981071395671111
-1.7170783488449428,-1.116086334000076
-1.7215007217095613,-1.0937751615182518
-1.721431907340412,-1.092007449408324
-1.7151062658597402,-1.1035716149730295
-1.7198050094395223,-1.1015829517413085
-1.731870689492602,-1.0670443194374606
-1.7293695156380158,-1.1104018984020891
-1.7338789004247592,-1.099600212957745
-1.7388042679776767,-1.1000149931643408
-1.7435988070808497,-1.0753000572418465
-1.745228737262844,-1.081672302832282
-1.7449516023985197,-1.081436478257963
-1.7498153502845974,-1.0780552542380049
-1.7472444436044583,-1.0908549297430776
-1.7449693199296037,-1.1166203914075352
-1.75352655568197,-1.095501229710327
-1.7506150358636625,-1.0875013719385958
-1.7453977323374696,-1.1170022884708937
-1.7519235902529016,-1.106922617564326
-1.7607432249594925,-1.08916595140164
-1.7647646957358176,-1.0863895219989939
-1.7595033988480402,-1.0935719701972753
-1.7592853350899404,-1.0981704880235132
-1.7561262517023493,-1.0903652847469973
-1.7570011577306264,-1.078578603707929
-1.756803313999553,-1.0801498318273006
-1.7607145873015193,-1.0768895190818955
-1.7624565232169163,-1.0861606802084978
-1.7679156467051635,-1.0798835544575434
-1.7777948806989652,-1.0845142309996358
-1.786243883130567,-1.057295788558725
-1.7785942342719214,-1.07106630504745
-1.7787835056368424,-1.090165794174418
-1.7853586907350498,-1.0791075210717451
-1.789711564546376,-1.0612942944757884
-1.7867525094078993,-1.0585086684319132
-1.780206395805989,-1.0658782920658667
-1.7733390419072053,-1.078281057121351
-1.7736384672861996,-1.0688460411546095
-1.772356814194191,-1.0647323892035006
-1.7716147370326052,-1.057909804211429
-1.770751226135144,-1.0625641578652578
-1.7680027534209275,-1.0642985847578526
-1.7689430201286311,-1.0559842870991647
-1.7699808621089195,-1.0455308594195325
-1.7738640584687373,-1.0444005678510382
-1.7718934949918166,-1.0619589682179782
-1.7675647683652504,-1.070406875199175
-1.7662489048536183,-1.057850467643687
-1.7687855413988065,-1.0593395160916095
-1.7661770315460033,-1.0643715594228726
-1.7648798792142082,-1.071798779944866
-1.7594764860186307,-1.0860160883766283
-1.7556475042353799,-1.0834805011637092
-1.7479050245768328,-1.0931179091164538
-1.7501603175575708,-1.0789090692138688
-1.7519971267651306,-1.082347902344124
-1.7546978936131057,-1.066966932356078
-1.7494473764544285,-1.0866625054550956
-1.7502165321690706,-1.082037209827835
-1.748271817749246,-1.080436066493556
-1.7529833897631089,-1.082659721587488
-1.7575932779765897,-1.0702898930879226
-1.7587463849457585,-1.0678213723526426
-1.7643502095831958,-1.0639511560140749
-1.7606902915324212,-1.077708699291214
-1.7548591051522873,-1.0849008134901377
-1.7519636727181884,-1.0866561587637433
-1.741439999680964,-1.0986500864820599
-1.7345965317382002,-1.1022078060365965
-1.7369726205273466,-1.0930623992695028
-1.7317179543942345,-1.1067758436217796
-1.7359257265504642,-1.0947082838744484
-1.743412136621784,-1.0890704853211355
-1.751174374600479,-1.0581013335693634
-1.74808939101592,-1.0784635176098458
-1.7418073332369954,-1.0956179778814026
-1.74926741003025,-1.0829313099738684
-1.7481869681083066,-1.086549230322067
-1.7468501227130637,-1.0783731005039414
-1.7418293330988996,-1.091742047012273
-1.74439009586926,-1.087413580212739
-1.734117993010285,-1.1106478509492195
-1.7422277367466033,-1.0929717347963104
-1.7481934803542931,-1.0836702472367858
-1.743198537748547,-1.0970565632875273
-1.7317385132280039,-1.115134460274741
-1.7310270769863934,-1.100289501139841
-1.732756799916987,-1.0891418748364814
-1.7336487755505097,-1.081997656561006
-1.7268872502465247,-1.1024726463998704
-1.720263865003947,-1.1105531351178977
-1.7209406734811048,-1.102469912056105
-1.7136761653834653,-1.1091157923173292
-1.7174866240957147,-1.090555129354367
-1.715571388508006,-1.0958319309369855
-1.714298279240785,-1.1055751000786092
-1.7118387754479514,-1.1008689552636706
-1.70293475613198,-1.1169615887331477
-1.7013798029576899,-1.1104385202106046
-1.7030662187446404,-1.110765786413989
-1.694166133607097,-1.131729948565049
-1.6982488857541826,-1.1126220757056056
-1.7006577501787348,-1.1189950495548942
-1.7045411260208276,-1.11007283013251
-1.7004328126367942,-1.1203678297386173
-1.702597323194487,-1.0951303550786202
-1.7151580038718113,-1.0350783082207453
-1.6975921179930702,-1.1083248584406242
-1.6985552205488927,-1.1100895262697377
-1.6868988556702647,-1.1364278254157194
-1.6810487771528861,-1.1447824236112614
-1.6784449083447432,-1.1458812868931423
-1.6829401223338434,-1.1294625221582695
-1.6795611641548005,-1.160886038469663
-1.6858727489578833,-1.1428768291517832
-1.6879774514904784,-1.1360699340684555
-1.6933824593449402,-1.1059799124528336
-1.6852173454456807,-1.1240589185290906
-1.6803127391305976,-1.1344194506845047
-1.677090978903745,-1.1415244720207929
-1.6787406218583176,-1.1445578392961995
-1.681100392789166,-1.1455584861873325
-1.6883567380994955,-1.118443974274757
-1.6864256065268446,-1.117745522734407
-1.686564877598238,-1.1076534521240298
-1.690521546547348,-1.0848024081345202
-1.6898204850046492,-1.0877413777355724
-1.685920121993173,-1.094997043261433
-1.6854809304295875,-1.0901265117346692
-1.6862015334621514,-1.0839865111729603
-1.6868564405470379,-1.0816338952147555
-1.6779695037421887,-1.1322973321977163
-1.6803122280199692,-1.1610072922069217
-1.6916321716282872,-1.1398296499842013
-1.6956092906919318,-1.1270339723917477
-1.6959885761021933,-1.127946014742538
-1.6962239236325216,-1.1223347110410877
-1.6979189070717775,-1.1284989039174163
-1.6960953718681313,-1.1316643538664628
-1.699997893747756,-1.1221302573232381
-1.6993017648981792,-1.1206703963690667
-1.6978877328137199,-1.1150004515165381
-1.696822102725312,-1.1289715237412468
-1.7049228127586302,-1.1278866006233674
-1.7098796811361958,-1.1156667394502855
-1.7135374700928052,-1.1201434147375835
-1.7150791330570165,-1.1120314444756043
-1.7093656962858617,-1.119263924946743
-1.7082365306863756,-1.1195456150208494
-1.7094807284750577,-1.1187435141307598
-1.7089635404455097,-1.102661945600947
-1.7060563150250012,-1.108037596896538
-1.703373869992523,-1.1121966146373399
-1.7068506381572683,-1.1111960833314574
-1.7034663767949452,-1.11067331711905
-1.7047760511924368,-1.0960185032590932
-1.7005624612960568,-1.1113690427079936
-1.705071072571326,-1.1111962597535896
-1.7066168502171957,-1.118261413853838
-1.7026303252590844,-1.1237276673852779
-1.7062753020555446,-1.0919964544765635
-1.6979302837658385,-1.1192918344078417
-1.7016925850809446,-1.1062294529477616
-1.703554708413411,-1.1107902113852892
-1.7112067497511245,-1.0891988595212245
-1.7100096409653276,-1.1154606600902384
-1.714192751459382,-1.103995496788074
-1.710093507844963,-1.1139217694937522
-1.7095764097190609,-1.0986451210638801
-1.705737162708217,-1.1206142031681212
-1.7053286178464524,-1.1095363947808492
-1.7041355316491458,-1.1134919923381175
-1.70683846257586,-1.1064379930043187
-1.7057078409917128,-1.1027250308295418
-1.7004303004604282,-1.1109510918018572
-1.7053007933539255,-1.0949289394916468
-1.705815421706919,-1.1064766213576562
-1.7087092257109053,-1.1016676379202448
-1.7111809027333298,-1.0990764101308867
-1.7132641995486586,-1.0935899872236323
-1.7120389865423071,-1.1015443263101874
-1.7155488092017346,-1.1084097291812547
-1.7199835199213533,-1.0941311903364865
-1.7162313537992457,-1.116252435142402
-1.7245800449108422,-1.0850989600686052
-1.7235005543278699,-1.0967819004226187
-1.7264663988653595,-1.0922467740068023
-1.725682635725374,-1.0898368570047472
-1.7285577741113156,-1.0767534500820906
-1.7276333567900317,-1.0951892678665445
-1.7249602448927133,-1.0931506190524118
-1.72451953272615,-1.0892832780313395
-1.7233536364658686,-1.10026576033892
-1.7293803791347244,-1.0823379249431309
-1.7259413482509902,-1.0865055927597074
-1.7230988121532305,-1.0929335102215578
-1.7217244176969697,-1.0913114281464649
-1.7253152635806772,-1.0787938155812062
-1.7297602132896392,-1.0698553154032968
-1.7223544621977833,-1.1038521726729966
-1.7281896681178652,-1.0891452935183963
-1.731415816620283,-1.1015937757795686
-1.7352881666508457,-1.1233142687676072
-1.743896829061844,-1.093380644580818
-1.7406528772296455,-1.0912776435188998
-1.7380386860525232,-1.1043214365687528
-1.7330946409477872,-1.1022568210009924
-1.737855092948303,-1.0923682252299447
-1.740871423645908,-1.0704193534235977
-1.740142334775542,-1.0839463392467958
-1.74140516168279,-1.089160928533819
-1.7433408854698411,-1.094396243273194
-1.740261086802351,-1.1055495407968292
-1.744497203990889,-1.0755792705818734
-1.7384354228090597,-1.095784690960231
-1.7334132752772755,-1.0974560100472026
-1.7335248687512923,-1.0880862831283584
-1.7347120756164807,-1.0754787873072043
-1.7344746955625008,-1.0713609488823994
-1.7344272787955382,-1.080427261853033
-1.7325294731593464,-1.0879208958516704
-1.7309906585675578,-1.0921895708554623
-1.7272165451718138,-1.0986331800483782
-1.7319289005667666,-1.0687376967022293
-1.727816229259834,-1.0773001126316863
-1.715151639864691,-1.1058990610694093
-1.7150084640157464,-1.0907362509956677
-1.716844093085636,-1.078034006338633
-1.7123734255220102,-1.0865124899514553
-1.7102978205416755,-1.0914065519212635
-1.7148434507805779,-1.0783764389260087
-1.7096149561983967,-1.0856172902833645
-1.7132398869050718,-1.0636003461708516
-1.708847858259265,-1.084661904966471
-1.7033314884580846,-1.0977106523878004
-1.70131409760473,-1.0961784399890637
-1.7055096506358858,-1.0887765192748031
-1.7094124192769027,-1.0783775207222723
-1.7037510298728407,-1.101376597544161
-1.7096882925363093,-1.085612033653548
-1.707885858226443,-1.089756133266349
-1.7114385989535934,-1.0761071547500252
-1.7116541410917836,-1.0749989079496796
-1.7115260065331672,-1.0734371805197134
-1.7070176196841915,-1.0901340544606033
-1.7024551227152593,-1.0982177110428784
-1.6973977301929875,-1.1111199077579275
-1.7073059645409756,-1.0743587286645608
-1.7042556932267676,-1.0838067340581035
-1.7017586463417922,-1.0908667544471442
-1.6995528044694421,-1.1114094591385961
-1.703004095845609,-1.118913627926293
-1.716165088719134,-1.0744899931485756
-1.7103194841287788,-1.0837818710324592
-1.7075818055686918,-1.0876695457088352
-1.7080317210622153,-1.0928907929301412
-1.717166961164725,-1.0580647864455512
-1.7110674343534542,-1.0749641123455367
-1.7076165217809998,-1.0846451985520216
-1.7091132004212446,-1.0857791114792903
-1.7001216923953706,-1.091755172922004
-1.6918975756601007,-1.0986221158653857
-1.6906313663974837,-1.0921963956092064
-1.691506528895808,-1.085033014145975
-1.6837719991022357,-1.1063215871297178
-1.6887297580981984,-1.0852823904491573
-1.6935368958640302,-1.0707351463591854
-1.6844362214519546,-1.0919282618231185
-1.6771719107983625,-1.1126439531269174
-1.674644937521149,-1.1177585053869428
-1.6814686868564817,-1.0941051868171474
-1.6843355519884526,-1.0853206712673733
-1.6821934844616295,-1.0933516223721529
-1.679062339055148,-1.0998065529084928
-1.6770506497047932,-1.0963232244309042
-1.6788174739811734,-1.09175966990516
-1.6794616747473174,-1.0844281563654918
-1.6722181469802513,-1.1003067258573531
-1.6708325909983293,-1.1016049386362403
